work_id,title,rating,category,relationship,character,freeform
51090970,"lacy, oh lacy, i just loathe you lately",Teen And Up Audiences,M/M,"Peter Pettigrew/James Potter, Regulus Black/James Potter (mentioned)","Peter Pettigrew, James Potter","Angst, Hurt No Comfort, Unrequited Love, Pining"
51089977,My Middle Name!,General Audiences,F/F,Marlene McKinnon/Lily Evans Potter,"Marlene McKinnon, Lily Evans Potter","wlw, Danger, Cute, Fluff, Dancing"
51088489,Cobwebs,Mature,M/M,Harry Potter/Ron Weasley,"Harry Potter, Ron Weasley","Sexual Content, Anal Sex, Humour, Arachnophobia, Drabble, Community: harry100"
51088186,A Game of Giving and Receiving,Explicit,F/M,Hermione Granger/Draco Malfoy,"Hermione Granger, Draco Malfoy, Blaise Zabini, Theodore Nott, Harry Potter, Ron Weasley","Explicit Sexual Content, Porn with just a smidge of plot, Plot What Plot/Porn Without Plot, Friends With Benefits, Multiple Orgasms, Cunnilingus, Desk Sex, Squirting, Draco Malfoy is Good at Sex, Idiots in Love, Mutual Pining, Draco Malfoy isn't good with feelings, Fluff at the end but you gotta wait for it, The boy is in denial"
51087904,Mine,Teen And Up Audiences,F/M,Lily Evans Potter/Severus Snape,"Severus Snape, Lily Evans Potter",
51087262,Dumble No,Not Rated,,,"Albus Dumbledore, Severus Snape, Minerva McGonagall, Sybill Trelawney, Pomona Sprout, Filius Flitwick, Goblins (Harry Potter), Ragnok (Harry Potter)","BAMF Minerva McGonagall, Protective Minerva McGonagall, Minerva McGonagall is So Done, Manipulative Albus Dumbledore, Albus Dumbledore Being an Idiot, Albus Dumbledore Bashing, Protective Severus Snape, BAMF Pomona Sprout, BAMF Filius Flitwick, Goblins"
51086833,Moonlight Grass -  Luna,Mature,F/F,Daphne Greengrass/Luna,"Daphne Greengrass, Luna, Pansy Parkinson","Amortentia Potion (Harry Potter), Lust Potion/Spell, Falling In Love, Enemies to Lovers, Short One Shot, Short Story, One Shot, Slytherin, Ravenclaw, slytheirn party, Smut, Fluff and Smut, Sex, Public Sex, Lesbian Sex"
51086578,The loud music,General Audiences,Gen,Harry Potter & Trent Bailey,"Harry Potter, Trent Bailey (Jessverse)","Neighbors, Alternate Universe - Muggle, Music, Neighbor bonding, cultober, Cultober 2023, Severitus812's Cultober 2023, Hedwig is a cat, a ragdoll to be precise, it's not mentioned but important for the imagination, First Meetings"
51084793,Grey Sparkle-Theo Nott,Mature,M/M,Tom Riddle/Theo Nott,"Tom Riddle, Theo Nott, Theodore Nott","Short One Shot, Short Story, One Shot, Competition, Rivals, Demigods, Helping, Love at First Sight, First Love, Potions, Fluff, Fluffy Ending, Bloodmoon"
51084169,Ghost Eyes,General Audiences,Gen,,"Severus Snape, Minerva McGonagall, Lily Evans Potter, Harry Potter, Dudley Dursley",
51079975,Pigtails,General Audiences,F/M,Regulus Black/Lily Evans Potter,"Regulus Black, Lily Evans Potter","Domestic Fluff, Fluff, Kissing, Hair-pulling, Hair Braiding, Mentioned Sirius Black, i used they/them pronouns for them, Marauders Era (Harry Potter), I Wrote This Instead of Sleeping, I'm extremely fond of them, Established Relationship, Regulus Black - Freeform, Lily Evans - Freeform, Tags Are Hard"
51079000,On a High Note,Teen And Up Audiences,M/M,Draco Malfoy/Harry Potter,"Draco Malfoy, Harry Potter","Established Relationship, One Shot, Short One Shot, Domestic, Domestic Fluff, Godric's Hollow (Harry Potter), Fluff, Harry Potter Epilogue What Epilogue | EWE, Sexual Tension, Intimacy, Comfort"
51078556,The Thunder Storm,Teen And Up Audiences,F/M,James Potter/Lily Evans Potter,"James Potter, Lily Evans Potter, Severus Snape","Hogwarts Seventh Year, Implied Sexual Content, Established Relationship, Canon Compliant, Sleepy Cuddles, Angst, Jealousy, Marauders Era (Harry Potter), One Shot"
51075367,it's nice to have a friend,Mature,F/M,Hermione Granger/Draco Malfoy,"Hermione Granger, Draco Malfoy, Harry Potter, Theodore Nott, Pansy Parkinson, Ginny Weasley, Neville Longbottom (mentioned), Blaise Zabini (mentioned)","Friends to Lovers, Best Friends, Angst, Fluff and Angst, Angst with a Happy Ending, Mutual Pining, Pining Draco Malfoy, Pining Hermione Granger, Idiots in Love, Love Confessions, Sharing a Bed, Accidental Cuddling, But is it really an accident?, what if i told you hermione's a mastermind, Spooning, Sleep Groping, everything is consensual don't you worry, Hermione Granger in Denial, like it's not even funny how in denial she is, Hermione Granger is Bad at Feelings, Draco Malfoy is Bad at Feelings, they're both so stupid, a bit of miscommunication (it'll be fine i promise), Post-Hogwarts, Ministry of Magic Employee Draco Malfoy, Ministry of Magic Employee Hermione Granger, Alternate Universe - Canon Divergence, POV Hermione Granger"
51071131,Such a Good Girl,Explicit,"F/M, Multi","Hermione Granger/Draco Malfoy, Hermione Granger/Draco Malfoy/Theodore Nott","Hermione Granger, Draco Malfoy, Theodore Nott","Explicit Sexual Content, Dom/sub, Training, Threesome, Threesome - F/M/M, Sharing, Double Penetration, Touching, Masturbation, Rewards, dreomione, BDSM, Punishment, Caning, Oral Sex, Vaginal Sex, Anal Sex, Blow Jobs, Orgasm Delay/Denial, Degradation Kink, Dirty Talk, Dominant Draco Malfoy, Submissive Hermione Granger, Harry Potter Epilogue What Epilogue | EWE, Established Relationship, Spanking, Choking, Excessive use of the Pet nickname, Sorry Not Sorry, Not Beta Read"
51070156,Lost in Stereo,Explicit,M/M,Lee Jordan/Oliver Wood,"Lee Jordan, Oliver Wood, Fred Weasley, George Weasley","Alternate Universe - Rock Band, Public Sex, Casting Couch, Couch Sex, Fluff and Smut, Oliver Wood is clueless, Alternate Universe - Non-Magical, Oral Sex, Anal Sex, Dorks in Love, Multiple Orgasms, Sexual Humor"
51068995,"Inktober Day 19, 22- Leaves, Thestral",Not Rated,,,Thestral Characters (Harry Potter),"Inktober, Inktober 2023, boshhptober2023 | basiatlu's A Very Harry Drawtober 2023, Fanart, Thestrals (Harry Potter)"
51068503,More Than You Know,Not Rated,M/M,Regulus Black/James Potter,"James Potter, Regulus Black, Sirius Black, Peter Pettigrew, Remus Lupin","Anxiety Attacks, James Potter Needs a Hug, Sirius Black Needs a Hug, Regulus Black Needs a Hug, Grounding, Hogwarts Astronomy Tower, might turn into a collection with eventual jegulus idk, Alternate Universe - Canon Divergence"
51065680,Lipstick,Teen And Up Audiences,"F/M, M/M, Multi","James Potter/Lily Evans Potter, Regulus Black/James Potter, Regulus Black/Lily Evans Potter, Regulus Black/James Potter/Lily Evans Potter","James Potter, Lily Evans Potter, Regulus Black","Lipstick, based off of real life experiences, I am lily and my partners are james and regulus, except in this situation lol im regulus and james, Marauders, Fluff"
51063124,Harry Favourite Time Of The Year,Not Rated,M/M,Draco Malfoy & Harry Potter,,"Christmas Decorations, Christmas Tree, Christmas Morning, Christmas Fluff, Christmas Dinner, Christmas Lights, Christmas Music, Marriage Proposal, Christmas Movies, Christmas Crackers"
51060610,You're fine with me,Teen And Up Audiences,Gen,Harry Potter & Severus Snape,"Harry Potter, Severus Snape, Ronan (Harry Potter)","Hogwarts Forbidden Forest, Centaurs, Parselmouths & Parseltongue (Harry Potter), Snakes, Severus Snape Has PTSD, But he's working on it, Severitus | Severus Snape is Harry Potter's Parent, Sweet Harry Potter, Harry Potter Likes Animals, Language of Flowers, Morally Grey Harry Potter, cultober, Cultober 2023, Severitus812's Cultober 2023"
51059776,RG Ruby-Theodore Nott,Mature,F/M,Theodore Nott/Y/n Riddle,"Theodore Nott, Y/n Riddle, Tom Riddle, Mattheo Riddle (yasmineamaro), Blaise Zabini, Lorenzo Berkshire, Draco Malfoy, Theo Nott","Short One Shot, Short Story, One Shot, First Love, Forgotten Memories, Sacrifice, split heart, Gem - Freeform, protecting her love, Happy Ending, Fluff, Fluffy Ending, remembering you"
51058021,Soft lips,General Audiences,M/M,"Sirius Black/Severus Snape, Blackprince - Relationship, StarPrince, snirius, Snack - Relationship","Severus Snape, Sirius Black","Fluff, Digital Art, Art, Ship Art, Number Twelve Grimmauld Place, Gay Severus Snape, Gay Sirius Black, Padfoot - Freeform, Snirius art, Snack hp art, book art, soft i guess"
51056761,Sprongbork hunt,Explicit,F/F,Hermione Granger/Luna Lovegood,"Hermione Granger, Luna Lovegood","Ministry of Magic Employee Hermione Granger, Luna Lovegood Being Luna Lovegood, Lesbian Sex, Smut"
51055270,The Moon on a String,Explicit,M/M,Draco Malfoy/Harry Potter,,"Kink Negotiation, Kink Exploration, Dom/sub, Dom Draco Malfoy, Sub Harry Potter, Watersports, Omorashi, Desperation Play, Magical Spa, Pet Names, Orgasm Denial, mentions of cock cages and cross-dressing and cuckolding, Harry being spoiled rotten, Draco as an inexperienced sweet insecure and highly ambitious Dom, Somehow this ended up being really soft and romantic I just can't help myself"
51051844,witch's best friend,Teen And Up Audiences,F/F,Hermione Granger/Pansy Parkinson,"Pansy Parkinson, Hermione Granger, Draco Malfoy","POV Pansy Parkinson, Flirting, Pining, Pre-Relationship, Alternate Universe - No Voldemort, Alternate Universe - No Battle of Hogwarts"
51051421,wise men say...,General Audiences,M/M,Draco Malfoy/Harry Potter,"Draco Malfoy, Harry Potter, Hermione Granger, Ron Weasley, Neville Longbottom","Idiots in Love, Fluff, Tooth-Rotting Fluff, Romantic Fluff, Light Angst, Harry Potter Epilogue What Epilogue | EWE, Hogwarts Eighth Year, Post-Second Wizarding War with Voldemort (Harry Potter), Oblivious Harry Potter, Draco Malfoy Needs a Hug, Draco Malfoy & Harry Potter Friendship, Draco Malfoy Loves Harry Potter, Harry Potter Loves Draco Malfoy, POV Alternating, POV Harry Potter, POV Draco Malfoy, cultober, Cultober 2023, Severitus812's Cultober 2023"
51048805,Acid Pops and Sugar Quills,Mature,F/M,Hermione Granger/Severus Snape,"Severus Snape, Hermione Granger","Mild Smut, Teacher/Student Roleplay"
51047767,"""Dark"" Magic",General Audiences,Gen,"Harry Potter & Ron Weasley, Draco Malfoy & Harry Potter","Harry Potter, Tom Riddle | Voldemort, Voldemort (Harry Potter), Draco Malfoy, Ron Weasley, Sirius Black, Lucius Malfoy, Albus Dumbledore","Alternate Universe - Crack, Crack, Possibly Dark Harry Potter, Dark Magic, ""Dark"" Magic, no beta we die like malfoy's superiority complex, Crack Treated Seriously"
51045955,I Wanna Be In The Sequel,Explicit,"F/M, Multi","Hermione Granger/Draco Malfoy, Hermione Granger & Draco Malfoy, Hermione Granger/Theodore Nott, Hermione Granger/Draco Malfoy/Theodore Nott, Draco Malfoy/Theodore Nott","Theodore Nott, Draco Malfoy, Hermione Granger, Ginny Weasley, Minerva McGonagall, Severus Snape, Astoria Greengrass","Oral Sex, Semi-Public Sex, Sex, Vaginal Sex, Penis In Vagina Sex, Hogwarts Eighth Year, Masks, Ghostface Mask (Scream), mask kink?, Praise Kink, Size Kink, Threesome - F/M/M, Threesome, Double Penetration, Double Penetration in One Hole, Double Vaginal Penetration, Mildly Dubious Consent, Cunnilingus, Blow Jobs, Public Blow Jobs, liberal use of the C word, Halloween Costumes, Halloween, Shameless Smut, Smut, Plot What Plot/Porn Without Plot, Porn, Spanking, Voice Kink, Degradation Kink, Explicit Sexual Content, Explicit Language"
51043216,"a-tisket, a-tasket, draco bid on my basket",Explicit,F/M,Hermione Granger/Draco Malfoy,"Hermione Granger, Draco Malfoy, Minerva McGonagall, Ron Weasley, Minor Pansville","Post-War, Alternate Universe - Canon Divergence, Harry Potter Epilogue What Epilogue | EWE, Hogwarts Eighth Year, Basket Bidding, Gilmore Girls References, Gilmore Girls Inspired, because rory and jess are my roman empire, Pining Draco Malfoy, slight ron bashing, but i do love ron, nothing against the ginger, Ron Bashing, Draco Malfoy Redemption, Top Draco Malfoy, POV Hermione Granger, Smut, Fluff and Smut, Virgin Hermione Granger, Sexually Experienced Draco Malfoy, First Time, Oral Sex, Semi-Public Sex, Classroom Sex, Draco Malfoy has a big dick, draco is the consent king, he wants to spoil the shit out of her, talk about pussy whipped, Not Beta Read, One Shot"
51041956,we play nice,Explicit,F/M,Hermione Granger/Harry Potter,"Hermione Granger, Harry Potter","Harry Potter Epilogue What Epilogue | EWE, Doctor Hermione Granger, Head Auror Harry Potter, Adults Adulting Poorly, Fuck Or Die, Plot What Plot/Porn Without Plot, Adults"
51040315,A Forgivable Fascination,Explicit,M/M,Draco Malfoy/Harry Potter,"Harry Potter, Draco Malfoy","Bondage, consensual cruciatus, Plot What Plot/Porn Without Plot, Harry Potter Epilogue What Epilogue | EWE, Service Top Harry Potter, Bottom Draco Malfoy, Bossy Draco Malfoy, Aftercare, romantic smut, Occlumency (Harry Potter), Legilimency (Harry Potter), Sexual Fantasy"
51040105,"[Podfic] Harvest, by enjambament",Explicit,M/M,Sirius Black/Remus Lupin,"Sirius Black, Remus Lupin, James Potter, Lily Evans Potter, Peter Pettigrew","Light Dom/sub, Werewolf Biology, Non-Graphic Violence, Podfic, Audio Format: Streaming, Audio Format: M4B, Audio Format: MP3, multivoice podfic, Podfic Length: 45-60 Minutes, the ups and downs of a werewolf boyfriend, the marauders are good friends to each other, a near Halloween night, but not THAT halloween night"
51040006,I need you,General Audiences,"F/M, Multi, Other","Remus Lupin/Nymphadora Tonks, Hope Lupin/Lyall Lupin, Hope Lupin & Lyall Lupin & Remus Lupin, Remus Lupin & Teddy Lupin & Nymphadora Tonks, Hope Lupin & Lyall Lupin & Nymphadora Tonks, Hope Lupin & Teddy Lupin, Lyall Lupin & Teddy Lupin","Lyall Lupin, Hope Lupin, Remus Lupin, Nymphadora Tonks, Teddy Lupin","Canon Divergence - Post-Harry Potter and the Deathly Hallows, What-If"
51038740,from the autumn bonfire,Teen And Up Audiences,F/M,Harry Potter/Ginny Weasley,"Harry Potter, Ginny Weasley","Hogwarts Eighth Year, Post-War, Tumblr Prompt, Established Relationship, Alternate Universe - Always a Different Sex, Alternate Universe - Gender Changes, Female Harry Potter, Male Ginny Weasley"
51036280,A pebble that we picked up last July,General Audiences,F/M,James Potter/Lily Evans Potter,"Lily Evans Potter, James Potter","Established Relationship, First Wizarding War with Voldemort (Harry Potter), POV Lily Evans Potter, Order of the Phoenix (Harry Potter), Song: Sweet Nothing (Taylor Swift), Fluff, and a hint of wartime dread, Title from a Taylor Swift Song"
51034246,Vampire Samhain,Explicit,F/M,Hermione Granger/Abraxas Malfoy,"Hermione Granger, Abraxas Malfoy, Lucius Malfoy","Alternate Universe, Established Relationship, Holiday: Samhain, Vampires, Soul Bond, Fluff and Smut, Jealous Lucius Malfoy"
51033949,a vacation and a truth,General Audiences,F/F,Lavender Brown/Ginny Weasley,"Lavender Brown, Ginny Weasley","Vacation, Established Relationship, Fluff, Post-Canon, Ficlet"
51030715,You belong to Mehearts - Mattheo Riddle,Mature,"F/M, M/M",Mattheo Riddle/YN,"Mattheo Riddle, YN, Albus Dumbledore, Blaise Zabini, Theodure Nott, Theo Nott, Lorenzo Berkshire (babynaomi), Harry Potter, Draco Malfoy, Pansy Parkinson, Tom Riddle, Astoria Greengrass","One Shot, Short One Shot, Short Story, Love at First Sight, New transfer Student, First Kiss, Popularity, Make Up, trading cards, merchant, Happy Ending, Fluff, Fluffy Ending, The Beginning"
51026143,to build a home,Mature,M/M,"Sirius Black/Remus Lupin, Regulus Black & Sirius Black, Minor or Background Relationship(s)","Sirius Black, Remus Lupin, Regulus Black, Minor Characters","Not Canon Compliant, Alternate Universe - No Voldemort, Alternate Universe - Canon Divergence, Past Child Abuse, Warning: Walburga Black, Walburga Black Is Finally Dead, Walburga Black's Portrait Is a Cunt, Regulus Black & Sirius Black Have a Good Relationship, babies are bonding!!!, Housewife Sirius Black, honestly he's so cute he's trying so much in this i love him sm, sirius and remus are basically in a relationship the whole time but they don't know, Mutual Pining, Domesticity, Struggling with life, honestly same, Quarter-Life Crisis, Happy Ending, living with your friends, Gay Sirius Black, Graysexual Sirius Black, Aromantic Asexual Regulus Black, Minor Jily, miniscule tragic rosekiller, sorry babies, Rebuilding Grimmauld Place, it's a metaphor, wanted to put au no one dies but unfortunately someone did die, it's just mentioned in passing, Life After Hogwarts, Mention of torture, Kreacher is a Little Shit (Harry Potter), he just hates sirius and worships the ground regulus walks on lol, dismantling allo- and amatonormativity, Healing, honestly that's the whole fic, Fluff, Domestic Fluff, Post-Hogwarts, Non-Explicit Sex, Ace Week 2023"
51023308,Cat Cafes and First Meetings,Teen And Up Audiences,M/M,"Sirius Black/Remus Lupin, Minor or Background Relationship(s)","Remus Lupin, Sirius Black, Lily Evans Potter, Mary Macdonald (Harry Potter), Dorcas Meadowes","Flufftober 2023, Alternate Universe - Coffee Shops & Cafes, Cat Cafes, First Meetings, Love at First Sight, Swooning, Fluff, Mentioned Marlene McKinnon"
51021298,Protocol Be Damned,Teen And Up Audiences,F/M,Pansy Parkinson/Ron Weasley,"Pansy Parkinson, Ron Weasley","Trick or Treating, Haunted Houses, Sword of Gryffindor, Minor Hermione Granger/Draco Malfoy"
51013624,"Inktober Day 17, 20- ritual, blood",Not Rated,,,Dolores Umbridge,"Inktober, Inktober 2023, boshhptober2023 | basiatlu's A Very Harry Drawtober 2023, Fanart, Blood Quills (Harry Potter)"
51012658,Brother of Mine,General Audiences,,Pandora Lovegood & Evan Rosier,"Pandora Lovegood, Evan Rosier","sibling angst, Dark Mark (Harry Potter), Angst, Hurt No Comfort, Dark Lord Harry Potter, Flashbacks, Childhood Memories, Loss of Trust, Loss, Pandora Lovegood and Evan Rosier are Siblings, Siblings, Healers"
51012613,Coming Home,Explicit,F/M,Pansy Parkinson/Ron Weasley,"Pansy Parkinson, Ron Weasley","Fluff, Smut, Established Relationship, relationship milestones, you know we all just needed a cute little fluffy spicy moment with our favorite duo, a smutty snack to hold us over if you will, Canon Divergence - Post-Hogwarts, Harry Potter Epilogue What Epilogue | EWE, Healer Pansy Parkinson, Auror Ron Weasley"
51011563,We're in this for the long hall,General Audiences,"F/M, M/M","Sirius Black/Remus Lupin, James Potter/Lily Evans Potter, Remus Lupin & Lily Evans Potter, Sirius Black & James Potter","Remus Lupin, Sirius Black, James Potter, Lily Evans Potter","Fluff and Angst, Full Moon, Werewolf Remus Lupin, Remus Lupin Needs a Hug, Established Sirius Black/Remus Lupin, Remus Lupin & Lily Evans Potter Friendship, Pregnant Lily Evans Potter, Marriage Proposal, Angst with a Happy Ending, Self-Esteem Issues, Good Friend Lily Evans Potter, Gay Sirius Black, Bisexual Remus Lupin"
51010414,Leaf and Flower Pressing,General Audiences,F/F,Mary Macdonald/Lily Evans Potter,"Mary Macdonald (Harry Potter), Lily Evans Potter","Tumblr Prompt, Marauderstober, Leaf and Flower Pressing, Fluff, Cute, Picnics"
51009586,Rainy Daydreams,General Audiences,Gen,,"Harry Potter, Hedwig (Harry Potter)","Rainy Days, mood piece, Art Only, Not a Story, ...but links to a great story"
51008269,Insomnia,Not Rated,Other,"No Romantic Relationship(s), Neville Longbottom & Luna Lovegood & Ginny Weasley","Neville Longbottom, Ginny Weasley, Luna Lovegood, Frank Longbottom, Alice Longbottom","Book 3: Harry Potter and the Prisoner of Azkaban, Fix-It of Sorts, Trauma, Childhood Trauma, Childhood Memories, Torture, Implied/Referenced Torture, Dementors (Harry Potter), Insomnia, Whumptober 2023, Im late i know, oh well, Author Is Sleep Deprived, so sleep deprived, My biggest issue with the entire series, Is that Neville wasnt as affected by the dementors, im fIXING IT"
51006880,I was enchanted to meet you,General Audiences,M/M,Sirius Black/Remus Lupin,"Sirius Black, Remus Lupin, James Potter","wolfstar, Marauders Era (Harry Potter), Marauders, Marauders Friendship (Harry Potter), Modern Marauders (Harry Potter), Alternate Universe - Hogwarts, Title from a Taylor Swift Song, Based on a Taylor Swift Song, Song: Enchanted (Taylor Swift), Short One Shot, Song fic, Friends to Lovers"
51006628,Day 7. Porch Swing,General Audiences,F/F,Pandora Lovegood/Lily Evans Potter,"Lily Evans Potter, Pandora Lovegood, Harry Potter, Luna Lovegood","Flufftober 2023, Fluff, Family Fluff, Cute, Marauders Era (Harry Potter), Luna Lovegood is Pandora and Lily's daughter, I'm Bad At Tagging"
51005740,Fifth Year Schemes,General Audiences,,,"Harry Potter, Hermione Granger, Ron Weasley, Fred Weasley, George Weasley, Dolores Umbridge","Hogwarts Fifth Year, Pranks and Practical Jokes, Pink - Freeform, Glitter"
51005599,"on-again, off-again",Explicit,F/M,Hermione Granger/Draco Malfoy,"Hermione Granger, Draco Malfoy","Fake/Pretend Relationship, Epistolary, Porn with some plot, Shameless Smut, POV Hermione Granger, POV Draco Malfoy, Mutual Pining, Oral Sex, Sex, Pining Draco Malfoy, Pining Hermione Granger"
51001954,Honesty,Teen And Up Audiences,Gen,"Lyall Lupin & Remus Lupin, Hope Lupin & Remus Lupin, Hope Lupin & Lyall Lupin & Remus Lupin, Hope Lupin & Lyall Lupin","Remus Lupin, Lyall Lupin, Hope Lupin",
51001531,A Clean Shave,General Audiences,Gen,Harry Potter & Ron Weasley,"Harry Potter, Ron Weasley","Friendship, Found Family, Families of Choice"
51000808,It's Not Always Me You Know?,Teen And Up Audiences,"F/M, M/M","James Potter/Lily Evans Potter, Sirius Black/Remus Lupin","Sirius Black, Remus Lupin, James Potter, Lily Evans Potter, Little Harry Potter - Character","Swearing, Fluff, Uncle swearwolf, Remus loves Sirius in every universe, Sirius loves Remus in every universe"
50999518,Five times Hermione kissed Ginny (and the one time it meant something),General Audiences,F/F,Hermione Granger/Ginny Weasley,"Hermione Granger, Ginny Weasley","Fake/Pretend Relationship, 5+1 Things, Post-Canon, Harry Potter Epilogue What Epilogue | EWE"
50998960,graceless creatures that we are,Mature,M/M,"Sirius Black/Remus Lupin, Sirius Black & James Potter, Sirius Black & Peter Pettigrew, Sirius Black & Lily Evans Potter, Regulus Black & Sirius Black",,"Time Travel, Alternate Universe - Canon Divergence, Fix-It of Sorts, Remus Lupin Needs a Hug, we're gonna give it to him, First Wizarding War with Voldemort (Harry Potter), Marauders Era (Harry Potter), vague logistics concerning death, hand waving it here really, Minor Regulus Black/Barty Crouch Jr., Minor James Potter/Lily Evans Potter, Time Travelling Sirius Black, Cheating, but its more of a one off and meant to show their specially fucked up dynamic, there's no focus on it but can be triggering, it happens out of nowhere, Implied/Referenced Cheating"
50997622,Make a Wish,Teen And Up Audiences,F/M,Harry Potter/Ginny Weasley,Bartender Snape,"Post-Traumatic Stress Disorder - PTSD, Repressed Memories"
50993449,(i never would have believed you) if three years ago you told me i'd be here...,General Audiences,F/M,Harry Potter/Ginny Weasley,"Harry Potter, Ginny Weasley","Mentioned Ron Weasley, Mentioned Hermione Granger, Canon Compliant, sorta missing moment, pre war, But also, Post War"
50992690,Phone Calls,General Audiences,,,"Harry Potter, Hermione Granger",Friendship
50992258,Indigestion,General Audiences,,,Dolores Umbridge,Humor
50990374,Trick-or-Treating,General Audiences,"F/F, M/M","Regulus Black/James Potter, Mary Macdonald/Lily Evans Potter, Sirius Black/Remus Lupin","Regulus Black, James Potter, Lily Evans Potter, Harry Potter, Sirius Black, Remus Lupin, Peter Pettigrew, Mary Macdonald (Harry Potter)","Tumblr Prompt, Fluff, Regulus Black and James Potter Raise Harry Potter, Lily Evans and Mary MacDonald Raise Harry Potter, Established Relationship, Trick or Treating, Cute, Family Feels"
50989801,105 - Surround,General Audiences,M/M,Sirius Black/James Potter,"Sirius Black, James Potter, Harry Potter (mentioned)","AU James Returns, Established Relationship, jilypad mentioned, Microfic, cuddling solves everything"
50989720,crush culture (makes me want to spill my guts),General Audiences,"F/F, F/M","James Potter/Lily Evans Potter, Mary Macdonald/Emmeline Vance, background Sirius Black/Remus Lupin, mentioned Marlene McKinnon/Dorcas Meadows, Mary Macdonald & Lily Evans Potter, Mary Macdonald & Marlene McKinnon & Lily Evans Potter","James Potter, Lily Evans Potter, Mary Macdonald (Harry Potter), Emmeline Vance, Marlene McKinnon, Sirius Black, Remus Lupin, Peter Pettigrew, Mentioned Severus Snape - Character","Fluff, Quidditch, Pining, Mutual Pining, Love Confessions, Getting Together, Slight Hurt/Comfort, One Shot, hufflepuff!Emmeline, spreading the emmary agenda, No beta we die like the marauders"
50987674,Fall Thrifting,General Audiences,F/F,Marlene McKinnon/Dorcas Meadowes,"Dorcas Meadowes, Marlene McKinnon","Tumblr Prompt, Thrift Shop, Shopping, POV Marlene McKinnon"
50987605,Free Fallin' (Out into Nothin'),General Audiences,"F/M, M/M","Hermione Granger/Ron Weasley, Theodore Nott/Harry Potter, Sirius Black & Harry Potter","Sirius Black, Harry Potter, Ron Weasley, Hermione Granger, Albus Dumbledore, Peter Pettigrew, Draco Malfoy, Tom Riddle | Voldemort","Whump, Street Racing, Homeless Harry, Alternate Universe - Non-Magical, Severitus812's Cultober 2023"
50987098,Count on Me,Teen And Up Audiences,F/M,"Angelina Johnson/Draco Malfoy, (past) Angelina Johnson/Fred Weasley","Angelina Johnson, George Weasley, Molly Weasley","Old Friendships, Fixer-Upper, The roof has holes, Angelina's husband is nowhere to be found, George can help though, Giving Birth, Molly to the rescue, Mental Health Issues, Angelina has a weird sense of humour, Draco doesn't actually show up in this"
50984566,The Run Up to Summer,Mature,F/M,Regulus Black/Reader,"Reader, Regulus Black","Marauders Era (Harry Potter), Marauders Friendship (Harry Potter), Slytherin, Good Slytherins, Summer, Swimming Pools, Sexual Tension, Romance, Summer Love, Hogwarts, Teen Romance, Fluff and Light Smut, Mentions of Smut, Reader-Insert, Happy Ending"
50983657,Universally Acknowledged?,Teen And Up Audiences,"F/F, F/M","James Potter/Lily Evans Potter, Marlene McKinnon/Dorcas Meadowes","Lily Evans Potter, James Potter, Marlene McKinnon, Dorcas Meadowes, Mary Macdonald (Harry Potter), Regulus Black, Sirius Black","Pride and Prejudice References, Inspired by Pride and Prejudice, School Dances, Romance, Misunderstandings, Marauders Era (Harry Potter), POV Lily Evans Potter, Lily Evans Potter-centric, Slytherin Dorcas Meadowes, Gryffindor Marlene McKinnon, Jilytober Fest 2023"
50983222,"Friends Forever, Friends to the End",Teen And Up Audiences,Gen,Luna Lovegood & Ginny Weasley,"Ginny Weasley, Luna Lovegood, Weasley Family (Harry Potter)","Friendship Wedding, Childhood Friends, Best Friends, Giant Snakes Can't Separate Us, Maybe a talking book can, Or Petrification, and trauma"
50981263,The MRS Decree,Explicit,F/M,Hermione Granger/Harry Potter,"Hermione Granger, Harry Potter","HP Kinktober 2023, Kinktober, Breeding, We Have to Fuck to Save the World, Systematic Breeding, POV Hermione Granger, POV Harry Potter, Anal Play, The Ministry Made Us Do It, Will Hermione EVER Get Bred?"
50977603,Remus Lupin is the number one James Potter cosplayer,Teen And Up Audiences,M/M,"Sirius Black/Remus Lupin, Remus Lupin & James Potter, Remus Lupin & Mary Macdonald","Remus Lupin, Sirius Black, James Potter, Mary Macdonald (Harry Potter)","Marauders, Marauders Era (Harry Potter), Marauders Friendship (Harry Potter), Alternate Universe - Muggle, Alternate Universe - Modern Setting, Modern Era, Fluff, Romantic Fluff, Romantic Comedy, First Dates, Blind Date, remus lupin pretends to be james potter, dumb shenanigans ensue, idk how tagging works, Welsh Remus Lupin, French Sirius Black, Motorcycles, Stargazing, One Shot, Getting Together, Strangers to Lovers, Alternate Universe - Non-Magical, Happy Ending, Humor"
50975914,Bitten,General Audiences,F/M,Luna Lovegood/Severus Snape,"Luna Lovegood, Severus Snape","Spiders, Venomous Spider, Luna being Luna, Fluff"
50972524,Ungranted Wish,Teen And Up Audiences,,,"Remus Lupin, Minerva McGonagall","Depression, Loneliness, Monster - Freeform, Self-Doubt"
50970955,Traditions (Fred & George's Version),General Audiences,Gen,,"Fred Weasley, George Weasley, Ron Weasley","Pre-Canon, Book 1: Harry Potter and the Philosopher's Stone, Humor, Family Feels, Family, Missing Scene, Canon Compliant"
